Category,ID,Term,Genes,adj_pval
MF,GO:0032050,Clathrin Heavy Chain Binding,LRP1,0.0436558057009918
MF,GO:0016004,Phospholipase Activator Activity,FYN,0.0468046028261695
MF,GO:0004707,MAP Kinase Activity,MAPK1,0.0492960378696493
MF,GO:0005172,Vascular Endothelial Growth Factor Receptor Binding,VEGFA,0.0492960378696493
MF,GO:0005161,Platelet-Derived Growth Factor Receptor Binding,VEGFA,0.0492960378696493
MF,GO:0060229,Lipase Activator Activity,FYN,0.0492960378696493
CC,GO:0016323,Basolateral Plasma Membrane,"TJP1, SLC7A5, SLC16A1, LRP1, TFRC, SLC2A1, AQP4",6.507788674168458e-08
CC,GO:0070160,Tight Junction,"TJP1, CLDN5, OCLN, CLDN12, F11R, JAM2",6.507788674168458e-08
CC,GO:0005923,Bicellular Tight Junction,"TJP1, CLDN5, OCLN, CLDN12, F11R",1.3999355524651928e-06
CC,GO:0043296,Apical Junction Complex,"TJP1, CLDN5, OCLN, CLDN12, F11R",4.062891453025757e-06
CC,GO:0005911,Cell-Cell Junction,"TJP1, CLDN5, OCLN, F11R, JAM2, VEGFA",2.698403760931435e-05
CC,GO:0005925,Focal Adhesion,"LRP1, CAV1, MAPK1, ADAM10, ADAM9, ENG",9.546073156559923e-05
CC,GO:0030055,Cell-Substrate Junction,"LRP1, CAV1, MAPK1, ADAM10, ADAM9, ENG",9.546073156559923e-05
CC,GO:0042383,Sarcolemma,"CAV1, SLC2A1, AQP4",0.0003666753838230128
CC,GO:0005769,Early Endosome,"LRP1, CAV1, KDR, MAPK1",0.0049175342991471
CC,GO:0030666,Endocytic Vesicle Membrane,"LRP1, TFRC, CAV1",0.007957311340864
CC,GO:0045121,Membrane Raft,"CAV1, KDR, FYN",0.0086217667403628
CC,GO:0030864,Cortical Actin Cytoskeleton,"CLDN5, SLC2A1",0.0087953579332045
CC,GO:0005901,Caveola,"CAV1, MAPK1",0.0153297955903397
CC,GO:0030863,Cortical Cytoskeleton,"CLDN5, SLC2A1",0.0153297955903397
CC,GO:0044853,Plasma Membrane Raft,"CAV1, MAPK1",0.0239643570640176
CC,GO:0098591,External Side Of Apical Plasma Membrane,SLC7A5,0.0287713715784825
CC,GO:0034774,Secretory Granule Lumen,"ROCK1, MAPK1, VEGFA",0.0324135768024851
CC,GO:1990712,HFE-transferrin Receptor Complex,TFRC,0.0357597193178988
